ds,y
2015-05-26,126.35264563886525
2015-05-27,120.40957141777992
2015-05-28,126.71032973192037
2015-05-29,131.91943700870013
2015-05-30,137.7955431728737
2015-05-31,137.45942273804798
2015-06-01,138.4400261054605
2015-06-02,131.45765192117358
2015-06-03,124.12069132047039
2015-06-04,129.0342110655947
2015-06-05,132.89409537762742
2015-06-06,137.48893563318242
2015-06-07,135.967233437341
2015-06-08,135.8827330790386
2015-06-09,127.97696467419698
2015-06-10,119.87546645333215
2015-06-11,124.1959674923769
2015-06-12,127.64226124150579
2015-06-13,132.00596554926005
2015-06-14,130.43373703087357
2015-06-15,130.47275389891337
2015-06-16,122.85354254150485
2015-06-17,115.18660637066263
2015-06-18,120.07112472503897
2015-06-19,124.18943552816225
2015-06-20,129.30947813754003
2015-06-21,128.5527429709905
2015-06-22,129.44051942604455
2015-06-23,122.67749413424727
2015-06-24,115.84913489752086
2015-06-25,121.53110568747891
2015-06-26,126.38440544774625
2015-06-27,132.11101851431488
2015-06-28,131.86445560181767
2015-06-29,133.15426641579796
2015-06-30,126.67726347919204
2015-07-01,120.01503787993568
2015-07-02,125.74337990830625
2015-07-03,128.6999679228564
2015-07-04,110.8460993846431
2015-07-05,135.6499997956502
2015-07-06,136.62923913690827
2015-07-07,129.77447546947184
2015-07-08,122.6851744102897
2015-07-09,127.95610048875929
2015-07-10,132.27167608452356
2015-07-11,137.40809930322575
2015-07-12,136.50078114806504
2015-07-13,137.08991284071624
2015-07-14,129.90323957402603
2015-07-15,122.55250438072474
2015-07-16,127.64183900940353
2015-07-17,131.86182821795776
2015-07-18,136.99143979139274
2015-07-19,136.1653853643236
2015-07-20,136.91972407439513
2015-07-21,129.97478295195657
2015-07-22,122.93185191542375
2015-07-23,128.3819212292256
2015-07-24,133.0001758996956
2015-07-25,138.54842488578245
2015-07-26,138.1430137610194
2015-07-27,139.30101493666933
2015-07-28,132.7237505432629
2015-07-29,125.99408674659841
2015-07-30,131.6857485832656
2015-07-31,136.4583519359563
2015-08-01,142.06031414327896
2015-08-02,141.59717747859645
